date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:59:42	46240/46240	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Feb%202021%2015:59:42%20GMT	https://eletivafis.com.br/politica-de-privacidade/	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/politica-de-privacidade/index.html	(from https://eletivafis.com.br/super-cavalo-funciona/)
12:59:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Feb%202021%2015:59:41%20GMT	https://eletivafis.com.br/pau-de-cavalo-funciona/	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/pau-de-cavalo-funciona/index.html	(from https://eletivafis.com.br/super-cavalo-funciona/)
12:59:42	47487/47487	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Feb%202021%2015:59:43%20GMT	https://eletivafis.com.br/politica_de_cookies/	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/politica_de_cookies/index.html	(from https://eletivafis.com.br/super-cavalo-funciona/)
12:59:43	56564/56564	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2022%20Feb%202021%2015:59:43%20GMT	https://eletivafis.com.br/lib/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/lib/fonts/dashicons7d4b.eot	(from https://eletivafis.com.br/lib/css/dashicons.min.css)
12:59:44	56392/56392	---M--	200	added ('OK')	application/x-font-ttf	date:Mon,%2022%20Feb%202021%2015:59:44%20GMT	https://eletivafis.com.br/lib/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/lib/fonts/dashicons7d4b.ttf	(from https://eletivafis.com.br/lib/css/dashicons.min.css)
12:59:44	1362/1362	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Dec%202020%2000:22:43%20GMT	https://eletivafis.com.br/core/modules/554ba96ecc/css/fancybox_sprite.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/core/modules/554ba96ecc/css/fancybox_sprite.png	(from https://eletivafis.com.br/core/modules/554ba96ecc/css/jquery.fancybox.css)
12:59:45	6567/6567	---M--	200	added ('OK')	image/gif	date:Fri,%2011%20Dec%202020%2000:22:43%20GMT	https://eletivafis.com.br/core/modules/554ba96ecc/css/fancybox_loading.gif	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/core/modules/554ba96ecc/css/fancybox_loading.gif	(from https://eletivafis.com.br/core/modules/554ba96ecc/css/jquery.fancybox.css)
12:59:46	50811/50811	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Feb%202021%2015:59:47%20GMT	https://eletivafis.com.br/core/modules/554ba96ecc/css/blank.gif	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/core/modules/554ba96ecc/css/blank.gif	(from https://eletivafis.com.br/core/modules/554ba96ecc/css/jquery.fancybox.css)
12:59:47	47228/47228	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Dec%202020%2000:22:43%20GMT	https://eletivafis.com.br/core/modules/554ba96ecc/css/fancybox_overlay.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/core/modules/554ba96ecc/css/fancybox_overlay.png	(from https://eletivafis.com.br/core/modules/554ba96ecc/css/jquery.fancybox.css)
12:59:48	6553/6553	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Dec%202020%2000:22:43%20GMT	https://eletivafis.com.br/core/modules/554ba96ecc/css/fancybox_sprite@2x.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/core/modules/554ba96ecc/css/fancybox_sprite@2x.png	(from https://eletivafis.com.br/core/modules/554ba96ecc/css/jquery.fancybox.css)
12:59:49	13984/13984	---M--	200	added ('OK')	image/gif	date:Fri,%2011%20Dec%202020%2000:22:43%20GMT	https://eletivafis.com.br/core/modules/554ba96ecc/css/fancybox_loading@2x.gif	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/core/modules/554ba96ecc/css/fancybox_loading@2x.gif	(from https://eletivafis.com.br/core/modules/554ba96ecc/css/jquery.fancybox.css)
12:59:53	107629/107629	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Feb%202021%2015:59:51%20GMT	https://eletivafis.com.br/fexadrol-funciona/	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/fexadrol-funciona/index.html	(from https://eletivafis.com.br/)
12:59:53	105695/105695	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Feb%202021%2015:59:51%20GMT	https://eletivafis.com.br/sinedrol-funciona/	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/sinedrol-funciona/index.html	(from https://eletivafis.com.br/)
12:59:53	127050/127050	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Feb%202021%2015:59:51%20GMT	https://eletivafis.com.br/detox-shake-funciona/	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/detox-shake-funciona/index.html	(from https://eletivafis.com.br/)
12:59:53	106520/106520	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Feb%202021%2015:59:52%20GMT	https://eletivafis.com.br/cha-17-ervas-funciona/	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/cha-17-ervas-funciona/index.html	(from https://eletivafis.com.br/)
12:59:53	39919/39919	---M-Z	200	added ('OK')	text/css	date:Fri,%2023%20Oct%202020%2018:45:30%20GMT	https://eletivafis.com.br/core/modules/067a15d05a/assets/css/wpforms-full.min.css	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/core/modules/067a15d05a/assets/css/wpforms-full.min.css	(from https://eletivafis.com.br/contato/)
12:59:55	728/728	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2022%20Feb%202021%2015:59:55%20GMT	https://eletivafis.com.br/contato/feed/	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/contato/feed/index.html	(from https://eletivafis.com.br/contato/)
12:59:55	8334/8334	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Feb%202021%2015:59:55%20GMT	https://eletivafis.com.br/wp-json/wp/v2/pages/3	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/wp-json/wp/v2/pages/3.json	(from https://eletivafis.com.br/contato/)
12:59:55	116154/116154	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Feb%202021%2015:59:55%20GMT	https://eletivafis.com.br/detox-caps-funciona/	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/detox-caps-funciona/index.html	(from https://eletivafis.com.br/)
12:59:56	2380/2380	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Feb%202021%2015:59:57%20GMT	https://eletivafis.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feletivafis.com.br%2Fcontato%2F	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/wp-json/oembed/1.0/embed1534.json	(from https://eletivafis.com.br/contato/)
12:59:57	2482/2482	---MCZ	200	added ('OK')	text/xml	date:Mon,%2022%20Feb%202021%2015:59:58%20GMT	https://eletivafis.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feletivafis.com.br%2Fcontato%2F&format=xml	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/wp-json/oembed/1.0/embed9c63	(from https://eletivafis.com.br/contato/)
12:59:57	24368/24368	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2023%20Oct%202020%2018:45:30%20GMT	https://eletivafis.com.br/core/modules/067a15d05a/assets/js/jquery.validate.min.js	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/core/modules/067a15d05a/assets/js/jquery.validate.min.js	(from https://eletivafis.com.br/contato/)
12:59:58	4014/4014	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2023%20Oct%202020%2018:45:30%20GMT	https://eletivafis.com.br/core/modules/067a15d05a/assets/js/mailcheck.min.js	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/core/modules/067a15d05a/assets/js/mailcheck.min.js	(from https://eletivafis.com.br/contato/)
12:59:58	63678/63678	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2031%20Dec%202020%2013:36:51%20GMT	https://eletivafis.com.br/core/modules/067a15d05a/assets/js/wpforms.js	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/core/modules/067a15d05a/assets/js/wpforms.js	(from https://eletivafis.com.br/contato/)
12:59:59	91159/91159	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Feb%202021%2012:07:42%20GMT	https://eletivafis.com.br/storage/2021/02/sibutramin_efeito.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2021/02/sibutramin_efeito.png	(from https://eletivafis.com.br/sibutramin-funciona/)
13:00:00	901/901	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2022%20Feb%202021%2016:00:01%20GMT	https://eletivafis.com.br/sibutramin-funciona/feed/	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/sibutramin-funciona/feed/index.html	(from https://eletivafis.com.br/sibutramin-funciona/)
13:00:01	36137/36137	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Feb%202021%2016:00:01%20GMT	https://eletivafis.com.br/wp-json/wp/v2/posts/576	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/wp-json/wp/v2/posts/576.json	(from https://eletivafis.com.br/sibutramin-funciona/)
13:00:02	2842/2842	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Feb%202021%2016:00:03%20GMT	https://eletivafis.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feletivafis.com.br%2Fsibutramin-funciona%2F	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/wp-json/oembed/1.0/embed677e.json	(from https://eletivafis.com.br/sibutramin-funciona/)
13:00:04	2983/2983	---MCZ	200	added ('OK')	text/xml	date:Mon,%2022%20Feb%202021%2016:00:04%20GMT	https://eletivafis.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feletivafis.com.br%2Fsibutramin-funciona%2F&format=xml	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/wp-json/oembed/1.0/embed582b	(from https://eletivafis.com.br/sibutramin-funciona/)
13:00:04	35596/35596	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Feb%202021%2012:07:42%20GMT	https://eletivafis.com.br/storage/2021/02/sibutramin_efeito-150x150.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2021/02/sibutramin_efeito-150x150.png	(from https://eletivafis.com.br/sibutramin-funciona/)
13:00:05	19478/19478	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Feb%202021%2011:40:24%20GMT	https://eletivafis.com.br/storage/2021/02/deps-300x241.jpg	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2021/02/deps-300x241.jpg	(from https://eletivafis.com.br/sibutramin-funciona/)
13:00:05	22896/22896	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Feb%202021%2011:42:16%20GMT	https://eletivafis.com.br/storage/2021/02/depo_sibutramina-300x241.jpg	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2021/02/depo_sibutramina-300x241.jpg	(from https://eletivafis.com.br/sibutramin-funciona/)
13:00:06	21377/21377	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Feb%202021%2011:42:20%20GMT	https://eletivafis.com.br/storage/2021/02/depo_sibutramina2-1-300x241.jpg	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2021/02/depo_sibutramina2-1-300x241.jpg	(from https://eletivafis.com.br/sibutramin-funciona/)
13:00:07	20150/20150	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Feb%202021%2011:42:23%20GMT	https://eletivafis.com.br/storage/2021/02/depo_sibutramina3-1-300x241.jpg	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2021/02/depo_sibutramina3-1-300x241.jpg	(from https://eletivafis.com.br/sibutramin-funciona/)
13:00:08	79700/79700	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Feb%202021%2011:35:44%20GMT	https://eletivafis.com.br/storage/2021/02/selo_90dias_sibutramin-1-300x231.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2021/02/selo_90dias_sibutramin-1-300x231.png	(from https://eletivafis.com.br/sibutramin-funciona/)
13:00:08	25969/25969	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Jun%202020%2015:24:02%20GMT	https://eletivafis.com.br/storage/2020/06/hotgel.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/06/hotgel.png	(from https://eletivafis.com.br/hotgel-funciona/)
13:00:08	463367/463367	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Feb%202021%2014:03:14%20GMT	https://eletivafis.com.br/storage/2021/02/Oferta-Sibutramin-1.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2021/02/Oferta-Sibutramin-1.png	(from https://eletivafis.com.br/sibutramin-funciona/)
13:00:10	30661/30661	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Feb%202021%2016:00:10%20GMT	https://eletivafis.com.br/wp-json/wp/v2/posts/305	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/wp-json/wp/v2/posts/305.json	(from https://eletivafis.com.br/hotgel-funciona/)
13:00:10	881/881	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2022%20Feb%202021%2016:00:10%20GMT	https://eletivafis.com.br/hotgel-funciona/feed/	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/hotgel-funciona/feed/index.html	(from https://eletivafis.com.br/hotgel-funciona/)
13:00:11	2827/2827	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Feb%202021%2016:00:11%20GMT	https://eletivafis.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feletivafis.com.br%2Fhotgel-funciona%2F	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/wp-json/oembed/1.0/embedc990.json	(from https://eletivafis.com.br/hotgel-funciona/)
13:00:12	2974/2974	---MCZ	200	added ('OK')	text/xml	date:Mon,%2022%20Feb%202021%2016:00:13%20GMT	https://eletivafis.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feletivafis.com.br%2Fhotgel-funciona%2F&format=xml	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/wp-json/oembed/1.0/embed4721	(from https://eletivafis.com.br/hotgel-funciona/)
13:00:12	9392/9392	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Jun%202020%2015:24:04%20GMT	https://eletivafis.com.br/storage/2020/06/hotgel-150x150.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/06/hotgel-150x150.png	(from https://eletivafis.com.br/hotgel-funciona/)
13:00:12	97207/97207	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Jun%202020%2015:01:35%20GMT	https://eletivafis.com.br/storage/2020/06/Depoimento1.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/06/Depoimento1.png	(from https://eletivafis.com.br/hotgel-funciona/)
13:00:13	86552/86552	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Jun%202020%2015:01:38%20GMT	https://eletivafis.com.br/storage/2020/06/Depoimento2.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/06/Depoimento2.png	(from https://eletivafis.com.br/hotgel-funciona/)
13:00:13	95380/95380	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Jun%202020%2015:01:41%20GMT	https://eletivafis.com.br/storage/2020/06/Depoimento3.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/06/Depoimento3.png	(from https://eletivafis.com.br/hotgel-funciona/)
13:00:14	79600/79600	---M--	200	added ('OK')	image/png	date:Wed,%2013%20May%202020%2014:15:59%20GMT	https://eletivafis.com.br/storage/2020/05/libid-produto.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/05/libid-produto.png	(from https://eletivafis.com.br/libid-gel-funciona/)
13:00:14	144128/144128	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Jun%202020%2014:59:17%20GMT	https://eletivafis.com.br/storage/2020/06/Pre%c3%a7o.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/06/Pre%c3%a7o.png	(from https://eletivafis.com.br/hotgel-funciona/)
13:00:16	32924/32924	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Feb%202021%2016:00:16%20GMT	https://eletivafis.com.br/wp-json/wp/v2/posts/244	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/wp-json/wp/v2/posts/244.json	(from https://eletivafis.com.br/libid-gel-funciona/)
13:00:16	897/897	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2022%20Feb%202021%2016:00:16%20GMT	https://eletivafis.com.br/libid-gel-funciona/feed/	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/libid-gel-funciona/feed/index.html	(from https://eletivafis.com.br/libid-gel-funciona/)
13:00:17	2849/2849	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Feb%202021%2016:00:17%20GMT	https://eletivafis.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feletivafis.com.br%2Flibid-gel-funciona%2F	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/wp-json/oembed/1.0/embedda4a.json	(from https://eletivafis.com.br/libid-gel-funciona/)
13:00:18	2992/2992	---MCZ	200	added ('OK')	text/xml	date:Mon,%2022%20Feb%202021%2016:00:19%20GMT	https://eletivafis.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feletivafis.com.br%2Flibid-gel-funciona%2F&format=xml	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/wp-json/oembed/1.0/embed2574	(from https://eletivafis.com.br/libid-gel-funciona/)
13:00:18	5947/5947	---M--	200	added ('OK')	image/png	date:Wed,%2013%20May%202020%2014:15:59%20GMT	https://eletivafis.com.br/storage/2020/05/libid-produto-150x150.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/05/libid-produto-150x150.png	(from https://eletivafis.com.br/libid-gel-funciona/)
13:00:19	188595/188595	---M--	200	added ('OK')	image/png	date:Wed,%2013%20May%202020%2014:08:33%20GMT	https://eletivafis.com.br/storage/2020/05/Depoimento-1-1.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/05/Depoimento-1-1.png	(from https://eletivafis.com.br/libid-gel-funciona/)
13:00:19	169311/169311	---M--	200	added ('OK')	image/png	date:Wed,%2013%20May%202020%2014:08:36%20GMT	https://eletivafis.com.br/storage/2020/05/Depoimento-2-1.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/05/Depoimento-2-1.png	(from https://eletivafis.com.br/libid-gel-funciona/)
13:00:19	176126/176126	---M--	200	added ('OK')	image/png	date:Wed,%2013%20May%202020%2014:08:39%20GMT	https://eletivafis.com.br/storage/2020/05/Depoimento-3-1.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/05/Depoimento-3-1.png	(from https://eletivafis.com.br/libid-gel-funciona/)
13:00:19	25272/25272	---M--	200	added ('OK')	image/png	date:Sat,%2016%20May%202020%2013:16:47%20GMT	https://eletivafis.com.br/storage/2020/05/30-dias-150x150.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/05/30-dias-150x150.png	(from https://eletivafis.com.br/libid-gel-funciona/)
13:00:19	238264/238264	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jun%202020%2012:51:52%20GMT	https://eletivafis.com.br/storage/2020/05/Libid-Gel-Oferta-1.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/storage/2020/05/Libid-Gel-Oferta-1.png	(from https://eletivafis.com.br/libid-gel-funciona/)
13:00:21	761/761	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2022%20Feb%202021%2016:00:21%20GMT	https://eletivafis.com.br/politica-de-privacidade/feed/	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/politica-de-privacidade/feed/index.html	(from https://eletivafis.com.br/politica-de-privacidade/)
13:00:21	9603/9603	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Feb%202021%2016:00:21%20GMT	https://eletivafis.com.br/wp-json/wp/v2/pages/2	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/wp-json/wp/v2/pages/2.json	(from https://eletivafis.com.br/politica-de-privacidade/)
13:00:22	2528/2528	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Feb%202021%2016:00:23%20GMT	https://eletivafis.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feletivafis.com.br%2Fpolitica-de-privacidade%2F	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/wp-json/oembed/1.0/embede9a0.json	(from https://eletivafis.com.br/politica-de-privacidade/)
13:00:23	2630/2630	---MCZ	200	added ('OK')	text/xml	date:Mon,%2022%20Feb%202021%2016:00:24%20GMT	https://eletivafis.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feletivafis.com.br%2Fpolitica-de-privacidade%2F&format=xml	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/wp-json/oembed/1.0/embedd7cd	(from https://eletivafis.com.br/politica-de-privacidade/)
13:00:24	10329/10329	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Feb%202021%2016:00:25%20GMT	https://eletivafis.com.br/wp-json/wp/v2/pages/532	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/wp-json/wp/v2/pages/532.json	(from https://eletivafis.com.br/politica_de_cookies/)
13:00:26	2445/2445	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Feb%202021%2016:00:26%20GMT	https://eletivafis.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feletivafis.com.br%2Fpolitica_de_cookies%2F	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/wp-json/oembed/1.0/embedf11e.json	(from https://eletivafis.com.br/politica_de_cookies/)
13:00:27	2547/2547	---MCZ	200	added ('OK')	text/xml	date:Mon,%2022%20Feb%202021%2016:00:28%20GMT	https://eletivafis.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feletivafis.com.br%2Fpolitica_de_cookies%2F&format=xml	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/wp-json/oembed/1.0/embed12b2	(from https://eletivafis.com.br/politica_de_cookies/)
13:00:27	6201/6201	---MCZ	200	added ('OK')	text/css	date:Thu,%2018%20Feb%202021%2014:00:09%20GMT	https://eletivafis.com.br/core/modules/cookie-law-info/public/css/cookie-law-info-table.css	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/core/modules/cookie-law-info/public/css/cookie-law-info-table.css	(from https://eletivafis.com.br/politica_de_cookies/)
13:00:28	1746/1746	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Feb%202021%2011:25:14%20GMT	https://eletivafis.com.br/core/modules/94970ec5bd/includes/images/player/default.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/core/modules/94970ec5bd/includes/images/player/default.png	(from https://eletivafis.com.br/core/modules/94970ec5bd/includes/css/shortcodes.css)
13:00:29	961/961	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Feb%202021%2011:25:14%20GMT	https://eletivafis.com.br/core/modules/94970ec5bd/includes/images/styles/style-soft.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/core/modules/94970ec5bd/includes/images/styles/style-soft.png	(from https://eletivafis.com.br/core/modules/94970ec5bd/includes/css/shortcodes.css)
13:00:29	1954/1954	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Feb%202021%2011:25:14%20GMT	https://eletivafis.com.br/core/modules/94970ec5bd/includes/images/styles/style-glass.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/core/modules/94970ec5bd/includes/images/styles/style-glass.png	(from https://eletivafis.com.br/core/modules/94970ec5bd/includes/css/shortcodes.css)
13:00:30	97239/97239	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Feb%202021%2011:25:14%20GMT	https://eletivafis.com.br/core/modules/94970ec5bd/includes/images/styles/style-bubbles.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/core/modules/94970ec5bd/includes/images/styles/style-bubbles.png	(from https://eletivafis.com.br/core/modules/94970ec5bd/includes/css/shortcodes.css)
13:00:31	9082/9082	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Feb%202021%2011:25:14%20GMT	https://eletivafis.com.br/core/modules/94970ec5bd/includes/images/styles/style-noise.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/core/modules/94970ec5bd/includes/images/styles/style-noise.png	(from https://eletivafis.com.br/core/modules/94970ec5bd/includes/css/shortcodes.css)
13:00:31	1340/1340	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Feb%202021%2011:25:14%20GMT	https://eletivafis.com.br/core/modules/94970ec5bd/includes/images/swiper/default.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/core/modules/94970ec5bd/includes/images/swiper/default.png	(from https://eletivafis.com.br/core/modules/94970ec5bd/includes/css/shortcodes.css)
13:00:31	1297/1297	---M--	200	added ('OK')	image/png	date:Fri,%2023%20Oct%202020%2018:45:24%20GMT	https://eletivafis.com.br/core/modules/94970ec5bd/includes/images/quote.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/core/modules/94970ec5bd/includes/images/quote.png	(from https://eletivafis.com.br/core/modules/94970ec5bd/includes/css/shortcodes.css)
13:00:32	1270/1270	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Feb%202021%2011:25:14%20GMT	https://eletivafis.com.br/core/modules/94970ec5bd/includes/images/player/default-start.png	C:/Users/kaioc/Documents/Logos/Pau%20de%20cavalo/eletivafis.com.br/core/modules/94970ec5bd/includes/images/player/default-start.png	(from https://eletivafis.com.br/core/modules/94970ec5bd/includes/css/shortcodes.css)
